source,target,mapping
/ad4.ondersteunendWegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.wegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.wegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.wegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.wegdeel_v.BRONHOUDER,/ad5.verharding_v.bronhouder,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.buurtnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.buurtnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.buurtnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.buurtnaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.conversie_id,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.conversie_id,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.conversie_id,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.conversie_id,/hm
/ad4.crowMeting_tbl.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.ondersteunendWegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.ondersteunendWegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.ondersteunendWegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.wegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.wegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.wegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.wegdeel_v.CREATED_DATE,/ad5.verharding_v.created_date,/hm
/ad4.crowMeting_tbl.CREATED_USER,/ad5.verharding_v.created_user,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_USER,/ad5.verharding_v.created_user,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_USER,/ad5.verharding_v.created_user,/hm
/ad4.onbegroeidTerreindeel_v.CREATED_USER,/ad5.verharding_v.created_user,/hm
/ad4.ondersteunendWegdeel_v.CREATED_USER,/ad5.verharding_v.created_user,/hm
/ad4.ondersteunendWegdeel_v.CREATED_USER,/ad5.verharding_v.created_user,/hm
