source,target,mapping
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.type_conservering,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.type_conservering,/Elementenverharding
/ad4.ondersteunendWegdeel_v.VERHARDING,/ad5.verharding_v.type_gedetailleerd,/Elementenverharding
/ad4.wegdeel_v.VERHARDING,/ad5.verharding_v.type_gedetailleerd,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.type_rijstrook,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.vegen,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.verhoogde ligging,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Elementenverharding
/ad4.ondersteunendWegdeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Elementenverharding
/ad4.wegdeel_v.VERWERKINGSSTATUS,/ad5.verharding_v.verwerkingsstatus,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.waterdoorlatendheid,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.waterschapnaam,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Elementenverharding
/ad4.ondersteunendWegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Elementenverharding
/ad4.wegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Elementenverharding
/ad4.ondersteunendWegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Elementenverharding
/ad4.wegdeel_v.GEBRUIKSFUNCTIE,/ad5.verharding_v.wegcategorie_duurzaam_veilig_gedetailleerd,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.wegnummer,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Elementenverharding
/ad4.ondersteunendWegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Elementenverharding
/ad4.wegdeel_v.WEGTYPE,/ad5.verharding_v.wegtype_bestaand,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Elementenverharding
/ad4.ondersteunendWegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Elementenverharding
/ad4.wegdeel_v.WGV_NUMMER,/ad5.verharding_v.wegvaknummer,/Elementenverharding
/ad4.onbegroeidTerreindeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Elementenverharding
/ad4.ondersteunendWegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Elementenverharding
/ad4.wegdeel_v.SHAPE_Area,/ad5.verharding_v.werkelijke_oppervlakte,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.wijknaam,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.woonplaatsnaam,/Elementenverharding
/ad4.wegdeel_v.x,/ad5.verharding_v.zettingsgevoeligheid,/Elementenverharding
